area,centroid_r,centroid_c,dist_center,boundary_frac,color_frac_among_nonbg,is_rarest_color,is_unique_color,bbox_h,bbox_w,bbox_aspect,fill_ratio,color,n_pixels_same_color_grid,task_id,component_id,n_subjects_touched,n_subjects_total,mean_touch_priority,median_touch_priority
1,5.0,2.0,2.5495097567963922,1.0,0.08695652173913043,0.0,0.0,1,1,1.0,1.0,3,2,1f642eb9,3,2,191,0.2361111111111111,0.2361111111111111
1,6.0,0.0,4.743416490252569,1.0,0.08695652173913043,0.0,0.0,1,1,1.0,1.0,4,2,1f642eb9,4,8,191,0.34987933669025606,0.3607954545454546
1,6.0,2.0,2.9154759474226504,1.0,0.08695652173913043,0.0,0.0,1,1,1.0,1.0,4,2,1f642eb9,5,2,191,0.6055555555555556,0.6055555555555556
1,0.0,3.0,4.743416490252569,1.0,0.17391304347826086,0.0,0.0,1,1,1.0,1.0,6,4,1f642eb9,6,34,191,0.4699500910011606,0.40454545454545454
1,3.0,3.0,2.1213203435596424,1.0,0.17391304347826086,0.0,0.0,1,1,1.0,1.0,6,4,1f642eb9,7,184,191,0.12682137809276625,0.0
1,6.0,4.0,1.5811388300841898,1.0,0.17391304347826086,0.0,0.0,1,1,1.0,1.0,6,4,1f642eb9,8,6,191,0.32837301587301587,0.3630952380952381
1,9.0,4.0,4.527692569068709,1.0,0.17391304347826086,0.0,0.0,1,1,1.0,1.0,6,4,1f642eb9,9,32,191,0.5436154535052189,0.55
1,4.0,5.0,0.7071067811865476,1.0,0.08695652173913043,0.0,0.0,1,1,1.0,1.0,7,2,1f642eb9,10,11,191,0.5376220976488356,0.5714285714285714
1,4.0,9.0,4.527692569068709,1.0,0.08695652173913043,0.0,0.0,1,1,1.0,1.0,7,2,1f642eb9,11,35,191,0.5884024474180378,0.6274509803921569
9,4.666666666666667,3.6666666666666665,0.8498365855987977,1.0,0.391304347826087,1.0,1.0,4,4,1.0,0.5625,8,9,1f642eb9,12,185,191,0.2993499316247318,0.16666666666666666
1,3.0,0.0,4.743416490252569,1.0,0.08695652173913043,0.0,0.0,1,1,1.0,1.0,9,2,1f642eb9,13,38,191,0.34273648208756113,0.31126482213438733
1,3.0,2.0,2.9154759474226504,1.0,0.08695652173913043,0.0,0.0,1,1,1.0,1.0,9,2,1f642eb9,14,0,191,,
1,0.0,6.0,4.743416490252569,1.0,0.16666666666666666,1.0,0.0,1,1,1.0,1.0,3,4,1f876c06,0,5,199,0.541160539421409,0.4782608695652174
1,1.0,5.0,3.5355339059327378,1.0,0.16666666666666666,1.0,0.0,1,1,1.0,1.0,3,4,1f876c06,1,190,199,0.6463736114948048,0.7032967032967032
1,2.0,4.0,2.5495097567963922,1.0,0.16666666666666666,1.0,0.0,1,1,1.0,1.0,3,4,1f876c06,2,17,199,0.43056717936746797,0.391304347826087
1,3.0,3.0,2.1213203435596424,1.0,0.16666666666666666,1.0,0.0,1,1,1.0,1.0,3,4,1f876c06,3,7,199,0.3616672065651657,0.3333333333333333
1,5.0,9.0,4.527692569068709,1.0,0.20833333333333334,0.0,0.0,1,1,1.0,1.0,4,5,1f876c06,4,4,199,0.787037037037037,1.0
1,6.0,8.0,3.8078865529319543,1.0,0.20833333333333334,0.0,0.0,1,1,1.0,1.0,4,5,1f876c06,5,190,199,0.6421592968636625,0.6923076923076923
1,7.0,7.0,3.5355339059327378,1.0,0.20833333333333334,0.0,0.0,1,1,1.0,1.0,4,5,1f876c06,6,190,199,0.6364077020483957,0.7692307692307693
1,8.0,6.0,3.8078865529319543,1.0,0.20833333333333334,0.0,0.0,1,1,1.0,1.0,4,5,1f876c06,7,190,199,0.6407494444085096,0.6923076923076923
1,9.0,5.0,4.527692569068709,1.0,0.20833333333333334,0.0,0.0,1,1,1.0,1.0,4,5,1f876c06,8,4,199,0.43333333333333335,0.4444444444444444
1,4.0,0.0,4.527692569068709,1.0,0.16666666666666666,1.0,0.0,1,1,1.0,1.0,6,4,1f876c06,9,4,199,0.3508658008658009,0.21363636363636362
1,5.0,1.0,3.5355339059327378,1.0,0.16666666666666666,1.0,0.0,1,1,1.0,1.0,6,4,1f876c06,10,191,199,0.21591354195779341,0.07692307692307693
1,6.0,2.0,2.9154759474226504,1.0,0.16666666666666666,1.0,0.0,1,1,1.0,1.0,6,4,1f876c06,11,4,199,0.2923611111111111,0.24444444444444444
1,7.0,3.0,2.9154759474226504,1.0,0.16666666666666666,1.0,0.0,1,1,1.0,1.0,6,4,1f876c06,12,6,199,0.3074942940139018,0.3912037037037037
1,1.0,0.0,5.70087712549569,1.0,0.2916666666666667,0.0,0.0,1,1,1.0,1.0,7,7,1f876c06,13,2,199,0.22131519274376418,0.22131519274376418
1,2.0,1.0,4.301162633521313,1.0,0.2916666666666667,0.0,0.0,1,1,1.0,1.0,7,7,1f876c06,14,0,199,,
1,3.0,2.0,2.9154759474226504,1.0,0.2916666666666667,0.0,0.0,1,1,1.0,1.0,7,7,1f876c06,15,5,199,0.1995048341917412,0.11764705882352941
1,4.0,3.0,1.5811388300841898,1.0,0.2916666666666667,0.0,0.0,1,1,1.0,1.0,7,7,1f876c06,16,4,199,0.2564814814814815,0.05
1,5.0,4.0,0.7071067811865476,1.0,0.2916666666666667,0.0,0.0,1,1,1.0,1.0,7,7,1f876c06,17,7,199,0.5024075317553579,0.6
1,6.0,5.0,1.5811388300841898,1.0,0.2916666666666667,0.0,0.0,1,1,1.0,1.0,7,7,1f876c06,18,1,199,0.8888888888888888,0.8888888888888888
1,7.0,6.0,2.9154759474226504,1.0,0.2916666666666667,0.0,0.0,1,1,1.0,1.0,7,7,1f876c06,19,1,199,0.2222222222222222,0.2222222222222222
1,0.0,9.0,6.363961030678928,1.0,0.16666666666666666,1.0,0.0,1,1,1.0,1.0,9,4,1f876c06,20,4,199,0.6934684684684684,0.7202702702702704
1,1.0,8.0,4.949747468305833,1.0,0.16666666666666666,1.0,0.0,1,1,1.0,1.0,9,4,1f876c06,21,6,199,0.6264873569221395,0.6456456456456456
1,2.0,7.0,3.5355339059327378,1.0,0.16666666666666666,1.0,0.0,1,1,1.0,1.0,9,4,1f876c06,22,6,199,0.6202920311615964,0.6
1,3.0,6.0,2.1213203435596424,1.0,0.16666666666666666,1.0,0.0,1,1,1.0,1.0,9,4,1f876c06,23,5,199,0.5769160464812639,0.5555555555555556
32,5.5,6.5,0.7071067811865476,0.625,0.4,1.0,1.0,8,4,2.0,1.0,1,32,21f83797,0,192,194,0.11575612491044451,0.05747126436781609
48,5.770833333333333,6.229166666666667,0.3240906080438347,0.9166666666666666,0.6,1.0,1.0,13,13,1.0,0.28402366863905326,2,48,21f83797,1,193,194,0.04493996183613473,0.03773584905660377
1,1.0,1.0,4.242640687119285,1.0,0.0625,1.0,0.0,1,1,1.0,1.0,2,2,23581191,0,187,195,0.23626713221860615,0.1951219512195122
1,6.0,4.0,2.0,1.0,0.0625,1.0,0.0,1,1,1.0,1.0,2,2,23581191,1,11,195,0.5641751364549991,0.580952380952381
1,0.0,1.0,5.0,1.0,0.46875,0.0,0.0,1,1,1.0,1.0,7,15,23581191,2,185,195,0.3104439717549927,0.24242424242424243
10,5.3,1.2,3.087069808086626,0.9,0.46875,0.0,0.0,7,4,1.75,0.35714285714285715,7,15,23581191,3,189,195,0.1410975294146866,0.029411764705882353
4,6.0,6.5,3.2015621187164243,1.0,0.46875,0.0,0.0,1,4,0.25,1.0,7,15,23581191,4,187,195,0.6109813220639383,0.65625
12,1.75,4.583333333333333,2.324387613496892,0.9166666666666666,0.46875,0.0,0.0,6,7,0.8571428571428571,0.2857142857142857,8,15,23581191,5,194,195,0.1522379291227547,0.0965352449223417
1,1.0,0.0,5.0,1.0,0.46875,0.0,0.0,1,1,1.0,1.0,8,15,23581191,6,180,195,0.5871589520826318,0.5676470588235294
2,7.5,4.0,3.5,1.0,0.46875,0.0,0.0,2,1,2.0,1.0,8,15,23581191,7,15,195,0.5820460260264418,0.5789473684210527
3,8.333333333333334,14.333333333333334,5.3359368645273735,1.0,0.09345794392523364,0.0,0.0,2,2,1.0,0.75,1,20,2546ccf6,0,8,193,0.604894888215013,0.750777259604708
3,8.333333333333334,19.666666666666668,9.616247824501105,1.0,0.09345794392523364,0.0,0.0,2,2,1.0,0.75,1,20,2546ccf6,1,6,193,0.5742199613432278,0.6190184685619423
1,9.0,16.0,6.103277807866851,1.0,0.09345794392523364,0.0,0.0,1,1,1.0,1.0,1,20,2546ccf6,2,2,193,0.7204208765326113,0.7204208765326113
1,9.0,18.0,7.826237921249264,1.0,0.09345794392523364,0.0,0.0,1,1,1.0,1.0,1,20,2546ccf6,3,2,193,0.7751338087448184,0.7751338087448184
1,10.0,15.0,4.716990566028302,1.0,0.09345794392523364,0.0,0.0,1,1,1.0,1.0,1,20,2546ccf6,4,2,193,0.45130863545312466,0.45130863545312466
1,10.0,19.0,8.381527307120106,1.0,0.09345794392523364,0.0,0.0,1,1,1.0,1.0,1,20,2546ccf6,5,1,193,0.17691342534504392,0.17691342534504392
1,12.0,15.0,4.031128874149275,1.0,0.09345794392523364,0.0,0.0,1,1,1.0,1.0,1,20,2546ccf6,6,3,193,0.4898737111996072,0.3337515683814304
1,12.0,19.0,8.0156097709407,1.0,0.09345794392523364,0.0,0.0,1,1,1.0,1.0,1,20,2546ccf6,7,2,193,0.5555848636933957,0.5555848636933957
3,13.666666666666666,14.333333333333334,3.531603350069515,1.0,0.09345794392523364,0.0,0.0,2,2,1.0,0.75,1,20,2546ccf6,8,8,193,0.759089907034314,0.8463002114164906
1,13.0,16.0,5.024937810560445,1.0,0.09345794392523364,0.0,0.0,1,1,1.0,1.0,1,20,2546ccf6,9,0,193,,
1,13.0,18.0,7.0178344238090995,1.0,0.09345794392523364,0.0,0.0,1,1,1.0,1.0,1,20,2546ccf6,10,2,193,0.7457038260565729,0.7457038260565729
3,13.666666666666666,19.666666666666668,8.744839748229937,1.0,0.09345794392523364,0.0,0.0,2,2,1.0,0.75,1,20,2546ccf6,11,2,193,0.30531295637328504,0.30531295637328504
5,3.0,2.8,12.549501982150526,1.0,0.09345794392523364,0.0,0.0,3,3,1.0,0.5555555555555556,2,20,2546ccf6,12,6,193,0.46123710469178425,0.5526270456503015
5,3.0,7.2,10.231813133555557,1.0,0.09345794392523364,0.0,0.0,3,3,1.0,0.5555555555555556,2,20,2546ccf6,13,8,193,0.5327989833563658,0.7406976744186047
5,7.0,2.8,9.873702446397704,1.0,0.09345794392523364,0.0,0.0,3,3,1.0,0.5555555555555556,2,20,2546ccf6,14,8,193,0.4069145414450809,0.32407407407407407
5,7.0,7.2,6.685057965343307,1.0,0.09345794392523364,0.0,0.0,3,3,1.0,0.5555555555555556,2,20,2546ccf6,15,184,193,0.09896909724600436,0.0
4,15.25,3.0,8.459462157844316,1.0,0.07476635514018691,0.0,0.0,2,3,0.6666666666666666,0.6666666666666666,4,16,2546ccf6,16,1,193,0.391304347826087,0.391304347826087
4,15.25,7.0,4.8541219597369,1.0,0.07476635514018691,0.0,0.0,2,3,0.6666666666666666,0.6666666666666666,4,16,2546ccf6,17,6,193,0.694132721735476,0.7957716701902748
4,18.75,3.0,10.151970252123476,1.0,0.07476635514018691,0.0,0.0,2,3,0.6666666666666666,0.6666666666666666,4,16,2546ccf6,18,3,193,0.3817044121461935,0.27848101265822783
4,18.75,7.0,7.420411039827915,1.0,0.07476635514018691,0.0,0.0,2,3,0.6666666666666666,0.6666666666666666,4,16,2546ccf6,19,183,193,0.6448621652704776,0.6153846153846154
158,13.259493670886076,11.0,0.7594936708860764,0.9240506329113924,0.7383177570093458,1.0,1.0,26,23,1.1304347826086956,0.26421404682274247,8,158,2546ccf6,20,20,193,0.3351342629902665,0.1380952380952381
8,4.0,5.5,1.118033988749895,1.0,1.0,1.0,1.0,3,4,0.75,0.6666666666666666,1,8,2bcee788,0,159,185,0.4361616729844228,0.43859649122807015
5,1.8,6.2,4.709564735726647,1.0,0.40601503759398494,0.0,0.0,2,4,0.5,0.625,0,54,2bee17df,0,152,176,0.4962885507733407,0.5310121765601218
1,2.0,3.0,5.70087712549569,1.0,0.40601503759398494,0.0,0.0,1,1,1.0,1.0,0,54,2bee17df,1,141,176,0.46336258086093185,0.5211267605633803
2,2.0,11.5,6.726812023536855,1.0,0.40601503759398494,0.0,0.0,1,2,0.5,1.0,0,54,2bee17df,2,25,176,0.5185193227280107,0.461864406779661
3,4.666666666666667,2.6666666666666665,4.249182927993988,1.0,0.40601503759398494,0.0,0.0,2,2,1.0,0.75,0,54,2bee17df,3,161,176,0.16810025182865085,0.04225352112676056
8,4.5,6.5,2.0,1.0,0.40601503759398494,0.0,0.0,2,4,0.5,1.0,0,54,2bee17df,4,163,176,0.1972124325398496,0.09634551495016612
1,4.0,11.0,5.1478150704935,1.0,0.40601503759398494,0.0,0.0,1,1,1.0,1.0,0,54,2bee17df,5,156,176,0.3738918326829088,0.26515151515151514
6,8.0,2.5,4.272001872658765,1.0,0.40601503759398494,0.0,0.0,3,2,1.5,1.0,0,54,2bee17df,6,162,176,0.2598811514041935,0.21169440887750746
12,8.0,6.5,1.5,0.8333333333333334,0.40601503759398494,0.0,0.0,3,4,0.75,1.0,0,54,2bee17df,7,165,176,0.28877217389409027,0.24742268041237114
6,8.0,11.5,5.220153254455275,1.0,0.40601503759398494,0.0,0.0,3,2,1.5,1.0,0,54,2bee17df,8,150,176,0.4102185288513232,0.3534756928668787
3,11.333333333333334,2.3333333333333335,6.381396573025549,1.0,0.40601503759398494,0.0,0.0,2,2,1.0,0.75,0,54,2bee17df,9,142,176,0.533649399069687,0.5741657499083241
6,11.333333333333334,6.833333333333333,4.844813951249545,1.0,0.40601503759398494,0.0,0.0,2,4,0.5,0.75,0,54,2bee17df,10,155,176,0.5549771205618376,0.647887323943662
1,11.0,11.0,6.363961030678928,1.0,0.40601503759398494,0.0,0.0,1,1,1.0,1.0,0,54,2bee17df,11,22,176,0.5569468340959932,0.6127268207805121
35,9.514285714285714,9.8,4.469442735660335,0.9714285714285714,0.2631578947368421,1.0,1.0,13,13,1.0,0.20710059171597633,2,35,2bee17df,12,167,176,0.19056498541449288,0.14473684210526316
44,3.6818181818181817,3.2045454545454546,4.336146840397314,0.9545454545454546,0.3308270676691729,1.0,1.0,14,14,1.0,0.22448979591836735,8,44,2bee17df,13,172,176,0.07093210593107102,0.0
4,2.5,9.0,6.576473218982953,1.0,0.36,0.0,0.0,4,1,4.0,1.0,1,27,2c608aff,0,185,191,0.5675706729191003,0.6111111111111112
1,2.0,2.0,10.63014581273465,1.0,0.36,0.0,0.0,1,1,1.0,1.0,1,27,2c608aff,1,10,191,0.3418576768611198,0.33311688311688314
1,2.0,17.0,9.899494936611665,1.0,0.36,0.0,0.0,1,1,1.0,1.0,1,27,2c608aff,2,5,191,0.3202678154465063,0.25379939209726443
2,3.5,13.0,6.264982043070834,1.0,0.36,0.0,0.0,2,1,2.0,1.0,1,27,2c608aff,3,7,191,0.4050890201236007,0.42590673575129534
5,7.0,17.0,7.280109889280518,1.0,0.36,0.0,0.0,1,5,0.2,1.0,1,27,2c608aff,4,8,191,0.26431658744189257,0.2597821253890618
5,9.0,4.0,6.0,1.0,0.36,0.0,0.0,1,5,0.2,1.0,1,27,2c608aff,5,187,191,0.09168761553073577,0.0
7,14.0,11.0,5.0990195135927845,1.0,0.36,0.0,0.0,7,1,7.0,1.0,1,27,2c608aff,6,185,191,0.6702143630679284,0.7222222222222222
1,13.0,15.0,6.4031242374328485,1.0,0.36,0.0,0.0,1,1,1.0,1.0,1,27,2c608aff,7,7,191,0.4429782453672662,0.44376899696048633
1,17.0,3.0,10.63014581273465,1.0,0.36,0.0,0.0,1,1,1.0,1.0,1,27,2c608aff,8,7,191,0.308009460607698,0.304140127388535
48,7.5,10.5,1.5811388300841898,0.5,0.64,1.0,1.0,6,8,0.75,1.0,8,48,2c608aff,9,189,191,0.5859323413489035,0.5882352941176471
2,1.0,6.5,5.024937810560445,1.0,0.0392156862745098,1.0,1.0,1,2,0.5,1.0,2,2,2dd70a9a,0,3,196,0.2800909127560071,0.2641509433962264
14,5.071428571428571,7.428571428571429,1.7038372059823665,1.0,0.27450980392156865,1.0,1.0,7,7,1.0,0.2857142857142857,3,14,2dd70a9a,1,193,196,0.2326059025990564,0.18181818181818182
5,0.2,1.2,7.528612089887485,1.0,0.6862745098039216,0.0,0.0,2,4,0.5,0.625,8,35,2dd70a9a,2,11,196,0.15106032663132962,0.0
2,0.0,9.5,6.946221994724902,1.0,0.6862745098039216,0.0,0.0,1,2,0.5,1.0,8,35,2dd70a9a,3,1,196,0.49056603773584906,0.49056603773584906
3,1.6666666666666667,4.666666666666667,4.533823502911814,1.0,0.6862745098039216,0.0,0.0,2,2,1.0,0.75,8,35,2dd70a9a,4,12,196,0.18635269835590293,0.1275768535262206
1,2.0,1.0,6.4031242374328485,1.0,0.6862745098039216,0.0,0.0,1,1,1.0,1.0,8,35,2dd70a9a,5,2,196,0.4131082423038729,0.4131082423038729
2,3.5,2.0,4.716990566028302,1.0,0.6862745098039216,0.0,0.0,2,1,2.0,1.0,8,35,2dd70a9a,6,13,196,0.43514512550481277,0.3684210526315789
1,3.0,8.0,3.605551275463989,1.0,0.6862745098039216,0.0,0.0,1,1,1.0,1.0,8,35,2dd70a9a,7,2,196,0.566304347826087,0.566304347826087
2,3.5,12.0,6.5,1.0,0.6862745098039216,0.0,0.0,2,1,2.0,1.0,8,35,2dd70a9a,8,0,196,,
1,4.0,6.0,2.0,1.0,0.6862745098039216,0.0,0.0,1,1,1.0,1.0,8,35,2dd70a9a,9,21,196,0.2858552141582656,0.22580645161290322
1,5.0,3.0,3.1622776601683795,1.0,0.6862745098039216,0.0,0.0,1,1,1.0,1.0,8,35,2dd70a9a,10,35,196,0.2513377842137574,0.21052631578947367
1,5.0,8.0,2.23606797749979,1.0,0.6862745098039216,0.0,0.0,1,1,1.0,1.0,8,35,2dd70a9a,11,11,196,0.389428096836037,0.42857142857142855
4,6.5,10.0,4.031128874149275,1.0,0.6862745098039216,0.0,0.0,4,1,4.0,1.0,8,35,2dd70a9a,12,10,196,0.47317531735901525,0.519047619047619
1,7.0,0.0,6.082762530298219,1.0,0.6862745098039216,0.0,0.0,1,1,1.0,1.0,8,35,2dd70a9a,13,2,196,0.4423076923076923,0.4423076923076923
3,7.666666666666667,1.6666666666666667,4.642796092394706,1.0,0.6862745098039216,0.0,0.0,2,2,1.0,0.75,8,35,2dd70a9a,14,188,196,0.7584359032270649,1.0
1,8.0,5.0,2.23606797749979,1.0,0.6862745098039216,0.0,0.0,1,1,1.0,1.0,8,35,2dd70a9a,15,11,196,0.42421121940666384,0.43037974683544306
3,9.333333333333334,6.333333333333333,3.3499585403736307,1.0,0.6862745098039216,0.0,0.0,2,2,1.0,0.75,8,35,2dd70a9a,16,181,196,0.4420953061092479,0.36363636363636365
2,10.0,1.5,6.020797289396148,1.0,0.6862745098039216,0.0,0.0,1,2,0.5,1.0,8,35,2dd70a9a,17,5,196,0.7260794153545643,0.8461538461538461
1,11.0,3.0,5.830951894845301,1.0,0.6862745098039216,0.0,0.0,1,1,1.0,1.0,8,35,2dd70a9a,18,2,196,0.5292573143285821,0.5292573143285821
1,12.0,11.0,7.810249675906654,1.0,0.6862745098039216,0.0,0.0,1,1,1.0,1.0,8,35,2dd70a9a,19,0,196,,
1,0.0,0.0,11.313708498984761,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,0,5,190,0.2044386587771203,0.0
1,0.0,3.0,9.433981132056603,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,1,5,190,0.4571919808628461,0.4703703703703704
1,0.0,6.0,8.246211251235321,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,2,4,190,0.596754416958175,0.587925925925926
1,0.0,9.0,8.06225774829855,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,3,4,190,0.4401846498470104,0.46105632259478413
1,0.0,12.0,8.94427190999916,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,4,4,190,0.5750305611180537,0.5754657023887793
1,0.0,15.0,10.63014581273465,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,5,4,190,0.4190873153292413,0.483212798597414
1,1.0,1.0,9.899494936611665,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,6,5,190,0.11040502606900526,0.08695652173913043
1,1.0,4.0,8.06225774829855,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,7,4,190,0.5599952338173125,0.5500141362736783
1,1.0,7.0,7.0710678118654755,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,8,4,190,0.5945845692116978,0.5844444444444444
1,1.0,10.0,7.280109889280518,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,9,4,190,0.44483159599366295,0.4658667543282928
1,1.0,13.0,8.602325267042627,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,10,4,190,0.5659192375446046,0.580276134122288
1,1.0,16.0,10.63014581273465,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,11,4,190,0.4240675948092272,0.48802323033092265
1,2.0,2.0,8.48528137423857,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,12,7,190,0.2653043261759448,0.17391304347826086
1,2.0,5.0,6.708203932499369,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,13,5,190,0.34305607605243543,0.4185185185185185
1,2.0,8.0,6.0,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,14,5,190,0.4389222533626526,0.5207100591715976
1,2.0,11.0,6.708203932499369,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,15,4,190,0.43647854214031545,0.4706771860618014
1,2.0,14.0,8.48528137423857,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,16,4,190,0.4845639921506041,0.5917488494411571
1,3.0,0.0,9.433981132056603,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,17,5,190,0.0969032948391727,0.08396946564885496
1,3.0,3.0,7.0710678118654755,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,18,6,190,0.2976868123919108,0.2658005316868193
1,3.0,6.0,5.385164807134504,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,19,6,190,0.3346086148604018,0.44974159239008316
1,3.0,9.0,5.0990195135927845,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,20,6,190,0.41624237835759437,0.5213136094674556
1,3.0,12.0,6.4031242374328485,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,21,4,190,0.5467921549536346,0.5131913214990138
1,3.0,15.0,8.602325267042627,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,22,4,190,0.5395442716305899,0.5965592811746658
1,4.0,1.0,8.06225774829855,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,23,4,190,0.2775538424733962,0.16414472198382943
1,4.0,4.0,5.656854249492381,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,24,6,190,0.19664800628393078,0.1701159420289855
1,4.0,7.0,4.123105625617661,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,25,5,190,0.505049422027522,0.48518518518518516
1,4.0,10.0,4.47213595499958,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,26,6,190,0.5698436523039653,0.5662721893491125
1,4.0,13.0,6.4031242374328485,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,27,6,190,0.5307465672465587,0.4802980495288188
1,4.0,16.0,8.94427190999916,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,28,4,190,0.5571912177772425,0.6013697129081744
1,5.0,2.0,6.708203932499369,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,29,4,190,0.2832007886200487,0.170920095758616
1,5.0,5.0,4.242640687119285,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,30,5,190,0.3260533535772628,0.2518518518518518
1,5.0,8.0,3.0,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,31,6,190,0.5195698231852236,0.5421543681085665
1,5.0,11.0,4.242640687119285,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,32,6,190,0.4826859405027988,0.5666991236611489
1,5.0,14.0,6.708203932499369,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,33,6,190,0.42734594676109655,0.43333333333333335
1,6.0,0.0,8.246211251235321,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,34,4,190,0.2984399091263448,0.15917611454898595
1,6.0,3.0,5.385164807134504,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,35,5,190,0.37493162292786486,0.2485207100591716
1,6.0,6.0,2.8284271247461903,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,36,7,190,0.27084671660586285,0.2608695652173913
1,6.0,9.0,2.23606797749979,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,37,5,190,0.5064356366476512,0.4925925925925926
1,6.0,12.0,4.47213595499958,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,38,8,190,0.4821906675121071,0.5758930528161297
1,6.0,15.0,7.280109889280518,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,39,4,190,0.5047329933935922,0.48991891299583606
1,7.0,1.0,7.0710678118654755,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,40,4,190,0.45508685527299736,0.424465483234714
1,7.0,4.0,4.123105625617661,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,41,6,190,0.45021046281051086,0.3772189349112426
1,7.0,7.0,1.4142135623730951,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,42,8,190,0.3748709452236177,0.328359488894606
1,7.0,10.0,2.23606797749979,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,43,9,190,0.3509595423315648,0.46745562130177515
1,7.0,13.0,5.0990195135927845,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,44,179,190,0.4475155271510178,0.42857142857142855
1,7.0,16.0,8.06225774829855,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,45,4,190,0.5200466062069116,0.4947293447293447
1,8.0,2.0,6.0,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,46,6,190,0.5039263990140661,0.5548333333333333
1,8.0,5.0,3.0,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,47,5,190,0.3994232768468971,0.2603550295857988
1,8.0,8.0,0.0,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,48,8,190,0.3831598374860836,0.3178720140258602
1,8.0,11.0,3.0,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,49,182,190,0.15911916329018,0.0
1,8.0,14.0,6.0,1.0,0.7876106194690266,0.0,0.0,1,1,1.0,1.0,1,89,32597951,50,181,190,0.533407725611988,0.5562130177514792
